,ags5,time_stamp,value
56769,12066,2020-03-31,7.5
56770,12066,2020-04-30,8.0
56771,12066,2020-05-31,8.2
56772,12066,2020-06-30,7.8
56773,12066,2020-07-31,7.8
56774,12066,2020-08-31,7.4
56775,12066,2020-09-30,7.1
56776,12066,2020-10-31,7.1
56777,12066,2020-11-30,7.1
56778,12066,2020-12-31,7.5
56779,12066,2021-01-31,8.1
56780,12066,2021-02-28,8.3
56781,12066,2021-03-31,8.0
56782,12066,2021-04-30,7.7
56783,12066,2021-05-31,7.3
56784,12067,2007-05-31,14.7
56785,12067,2007-06-30,14.0
56786,12067,2007-07-31,14.7
56787,12067,2007-08-31,14.4
56788,12067,2007-09-30,13.8
56789,12067,2007-10-31,13.2
56790,12067,2007-11-30,12.9
56791,12067,2007-12-31,13.2
56792,12067,2008-01-31,14.4
56793,12067,2008-02-29,14.6
56794,12067,2008-03-31,13.9
56795,12067,2008-04-30,13.3
56796,12067,2008-05-31,12.8
56797,12067,2008-06-30,12.3
56798,12067,2008-07-31,12.2
56799,12067,2008-08-31,12.2
56800,12067,2008-09-30,11.7
56801,12067,2008-10-31,11.2
56802,12067,2008-11-30,10.7
56803,12067,2008-12-31,11.2
56804,12067,2009-01-31,13.0
56805,12067,2009-02-28,13.3
56806,12067,2009-03-31,13.1
56807,12067,2009-04-30,12.6
56808,12067,2009-05-31,12.1
56809,12067,2009-06-30,11.9
56810,12067,2009-07-31,11.9
56811,12067,2009-08-31,12.0
56812,12067,2009-09-30,11.3
56813,12067,2009-10-31,10.7
56814,12067,2009-11-30,10.6
56815,12067,2009-12-31,11.1
56816,12067,2010-01-31,12.7
56817,12067,2010-02-28,12.9
56818,12067,2010-03-31,12.7
56819,12067,2010-04-30,12.0
56820,12067,2010-05-31,10.9
56821,12067,2010-06-30,10.2
56822,12067,2010-07-31,10.1
56823,12067,2010-08-31,10.3
56824,12067,2010-09-30,9.6
56825,12067,2010-10-31,9.2
56826,12067,2010-11-30,9.3
56827,12067,2010-12-31,9.9
56828,12067,2011-01-31,12.2
56829,12067,2011-02-28,12.2
56830,12067,2011-03-31,11.4
56831,12067,2011-04-30,10.5
56832,12067,2011-05-31,9.8
56833,12067,2011-06-30,9.4
56834,12067,2011-07-31,9.7
56835,12067,2011-08-31,9.7
56836,12067,2011-09-30,9.1
56837,12067,2011-10-31,9.0
56838,12067,2011-11-30,8.9
56839,12067,2011-12-31,9.0
56840,12067,2012-01-31,10.9
56841,12067,2012-02-29,11.0
56842,12067,2012-03-31,10.3
56843,12067,2012-04-30,9.7
56844,12067,2012-05-31,9.2
56845,12067,2012-06-30,8.9
56846,12067,2012-07-31,9.1
56847,12067,2012-08-31,9.0
56848,12067,2012-09-30,8.5
56849,12067,2012-10-31,8.4
56850,12067,2012-11-30,8.4
56851,12067,2012-12-31,8.7
56852,12067,2013-01-31,9.8
56853,12067,2013-02-28,10.0
56854,12067,2013-03-31,9.8
56855,12067,2013-04-30,9.3
56856,12067,2013-05-31,8.9
56857,12067,2013-06-30,8.6
56858,12067,2013-07-31,8.6
56859,12067,2013-08-31,8.5
56860,12067,2013-09-30,8.3
56861,12067,2013-10-31,8.4
56862,12067,2013-11-30,8.5
56863,12067,2013-12-31,8.7
56864,12067,2014-01-31,10.1
56865,12067,2014-02-28,10.1
56866,12067,2014-03-31,9.7
56867,12067,2014-04-30,9.1
56868,12067,2014-05-31,9.0
56869,12067,2014-06-30,8.8
56870,12067,2014-07-31,8.9
56871,12067,2014-08-31,8.8
56872,12067,2014-09-30,8.5
56873,12067,2014-10-31,8.3
56874,12067,2014-11-30,8.4
56875,12067,2014-12-31,8.5
56876,12067,2015-01-31,9.7
56877,12067,2015-02-28,9.8
56878,12067,2015-03-31,9.4
56879,12067,2015-04-30,8.9
56880,12067,2015-05-31,8.6
56881,12067,2015-06-30,8.3
56882,12067,2015-07-31,8.3
56883,12067,2015-08-31,8.4
56884,12067,2015-09-30,8.1
56885,12067,2015-10-31,8.0
56886,12067,2015-11-30,7.9
56887,12067,2015-12-31,8.1
56888,12067,2016-01-31,9.2
56889,12067,2016-02-29,9.0
56890,12067,2016-03-31,8.5
56891,12067,2016-04-30,8.1
56892,12067,2016-05-31,8.2
56893,12067,2016-06-30,7.6
56894,12067,2016-07-31,7.7
56895,12067,2016-08-31,7.8
56896,12067,2016-09-30,7.5
56897,12067,2016-10-31,7.4
56898,12067,2016-11-30,7.4
56899,12067,2016-12-31,7.5
56900,12067,2017-01-31,8.4
56901,12067,2017-02-28,8.3
56902,12067,2017-03-31,7.8
56903,12067,2017-04-30,7.3
56904,12067,2017-05-31,7.2
56905,12067,2017-06-30,7.1
56906,12067,2017-07-31,7.0
56907,12067,2017-08-31,7.2
56908,12067,2017-09-30,6.9
56909,12067,2017-10-31,6.8
56910,12067,2017-11-30,6.8
56911,12067,2017-12-31,6.9
56912,12067,2018-01-31,7.8
56913,12067,2018-02-28,7.7
56914,12067,2018-03-31,7.1
56915,12067,2018-04-30,6.8
56916,12067,2018-05-31,6.6
56917,12067,2018-06-30,6.4
56918,12067,2018-07-31,6.5
56919,12067,2018-08-31,6.5
56920,12067,2018-09-30,6.3
56921,12067,2018-10-31,6.2
56922,12067,2018-11-30,6.0
56923,12067,2018-12-31,6.2
56924,12067,2019-01-31,7.0
56925,12067,2019-02-28,6.9
56926,12067,2019-03-31,6.3
56927,12067,2019-04-30,6.0
56928,12067,2019-05-31,5.8
56929,12067,2019-06-30,5.8
56930,12067,2019-07-31,6.0
56931,12067,2019-08-31,5.9
56932,12067,2019-09-30,5.8
56933,12067,2019-10-31,5.7
56934,12067,2019-11-30,5.8
56935,12067,2019-12-31,5.8
56936,12067,2020-01-31,6.3
56937,12067,2020-02-29,6.4
56938,12067,2020-03-31,6.0
56939,12067,2020-04-30,6.4
56940,12067,2020-05-31,6.6
56941,12067,2020-06-30,6.7
56942,12067,2020-07-31,6.9
56943,12067,2020-08-31,6.8
56944,12067,2020-09-30,6.7
56945,12067,2020-10-31,6.3
56946,12067,2020-11-30,6.3
56947,12067,2020-12-31,6.5
56948,12067,2021-01-31,7.0
56949,12067,2021-02-28,7.0
56950,12067,2021-03-31,6.6
56951,12067,2021-04-30,6.4
56952,12067,2021-05-31,6.2
56953,12068,2007-05-31,18.8
56954,12068,2007-06-30,18.9
56955,12068,2007-07-31,19.3
56956,12068,2007-08-31,18.8
56957,12068,2007-09-30,17.7
56958,12068,2007-10-31,17.0
56959,12068,2007-11-30,16.9
56960,12068,2007-12-31,16.9
56961,12068,2008-01-31,18.5
56962,12068,2008-02-29,18.5
56963,12068,2008-03-31,17.9
56964,12068,2008-04-30,16.9
56965,12068,2008-05-31,15.8
56966,12068,2008-06-30,15.0
56967,12068,2008-07-31,15.0
56968,12068,2008-08-31,15.1
56969,12068,2008-09-30,14.7
56970,12068,2008-10-31,14.2
56971,12068,2008-11-30,14.7
56972,12068,2008-12-31,15.4
56973,12068,2009-01-31,17.0
56974,12068,2009-02-28,17.1
56975,12068,2009-03-31,17.1
56976,12068,2009-04-30,16.4
56977,12068,2009-05-31,15.8
56978,12068,2009-06-30,15.3
56979,12068,2009-07-31,15.0
56980,12068,2009-08-31,15.1
56981,12068,2009-09-30,14.4
56982,12068,2009-10-31,13.8
56983,12068,2009-11-30,14.2
56984,12068,2009-12-31,14.4
56985,12068,2010-01-31,15.8
56986,12068,2010-02-28,16.0
56987,12068,2010-03-31,15.4
56988,12068,2010-04-30,14.1
56989,12068,2010-05-31,13.2
56990,12068,2010-06-30,12.5
56991,12068,2010-07-31,12.3
56992,12068,2010-08-31,12.3
56993,12068,2010-09-30,11.7
56994,12068,2010-10-31,11.3
56995,12068,2010-11-30,11.6
56996,12068,2010-12-31,12.4
56997,12068,2011-01-31,14.1
56998,12068,2011-02-28,13.9
56999,12068,2011-03-31,13.3
57000,12068,2011-04-30,12.7
57001,12068,2011-05-31,12.0
57002,12068,2011-06-30,11.7
57003,12068,2011-07-31,11.8
57004,12068,2011-08-31,11.2
57005,12068,2011-09-30,10.7
57006,12068,2011-10-31,10.3
57007,12068,2011-11-30,10.7
57008,12068,2011-12-31,11.3
57009,12068,2012-01-31,12.9
57010,12068,2012-02-29,12.9
57011,12068,2012-03-31,12.2
57012,12068,2012-04-30,11.5
57013,12068,2012-05-31,11.1
57014,12068,2012-06-30,10.8
57015,12068,2012-07-31,10.8
57016,12068,2012-08-31,10.4
57017,12068,2012-09-30,10.1
57018,12068,2012-10-31,9.8
57019,12068,2012-11-30,9.9
57020,12068,2012-12-31,10.4
57021,12068,2013-01-31,11.6
57022,12068,2013-02-28,11.8
57023,12068,2013-03-31,11.4
57024,12068,2013-04-30,10.9
57025,12068,2013-05-31,10.4
57026,12068,2013-06-30,9.7
57027,12068,2013-07-31,9.9
57028,12068,2013-08-31,9.6
57029,12068,2013-09-30,9.4
57030,12068,2013-10-31,9.6
57031,12068,2013-11-30,9.8
57032,12068,2013-12-31,10.2
57033,12068,2014-01-31,11.5
57034,12068,2014-02-28,11.7
57035,12068,2014-03-31,10.8
57036,12068,2014-04-30,10.3
57037,12068,2014-05-31,9.9
57038,12068,2014-06-30,9.2
57039,12068,2014-07-31,9.1
57040,12068,2014-08-31,9.0
57041,12068,2014-09-30,8.4
57042,12068,2014-10-31,8.4
57043,12068,2014-11-30,8.7
57044,12068,2014-12-31,9.4
57045,12068,2015-01-31,10.7
57046,12068,2015-02-28,10.6
57047,12068,2015-03-31,10.3
57048,12068,2015-04-30,9.9
57049,12068,2015-05-31,9.2
57050,12068,2015-06-30,8.9
57051,12068,2015-07-31,8.8
57052,12068,2015-08-31,8.9
57053,12068,2015-09-30,8.3
57054,12068,2015-10-31,8.3
57055,12068,2015-11-30,8.4
57056,12068,2015-12-31,8.9
57057,12068,2016-01-31,10.4
57058,12068,2016-02-29,10.2
57059,12068,2016-03-31,9.9
57060,12068,2016-04-30,9.0
57061,12068,2016-05-31,8.7
57062,12068,2016-06-30,8.5
57063,12068,2016-07-31,8.5
57064,12068,2016-08-31,8.6
57065,12068,2016-09-30,8.3
57066,12068,2016-10-31,8.0
57067,12068,2016-11-30,8.2
57068,12068,2016-12-31,8.6
57069,12068,2017-01-31,9.3
57070,12068,2017-02-28,9.2
57071,12068,2017-03-31,8.8
57072,12068,2017-04-30,8.1
57073,12068,2017-05-31,7.6
57074,12068,2017-06-30,7.4
57075,12068,2017-07-31,7.5
57076,12068,2017-08-31,7.4
57077,12068,2017-09-30,6.9
57078,12068,2017-10-31,6.7
57079,12068,2017-11-30,6.8
57080,12068,2017-12-31,7.2
57081,12068,2018-01-31,8.1
57082,12068,2018-02-28,7.8
57083,12068,2018-03-31,7.7
57084,12068,2018-04-30,7.2
57085,12068,2018-05-31,6.7
57086,12068,2018-06-30,6.5
57087,12068,2018-07-31,6.7
57088,12068,2018-08-31,6.7
57089,12068,2018-09-30,6.4
57090,12068,2018-10-31,6.0
57091,12068,2018-11-30,6.2
57092,12068,2018-12-31,6.6
57093,12068,2019-01-31,7.4
57094,12068,2019-02-28,7.2
57095,12068,2019-03-31,6.7
57096,12068,2019-04-30,6.3
57097,12068,2019-05-31,6.1
57098,12068,2019-06-30,5.9
57099,12068,2019-07-31,6.0
57100,12068,2019-08-31,5.9
57101,12068,2019-09-30,5.6
57102,12068,2019-10-31,5.6
57103,12068,2019-11-30,5.7
57104,12068,2019-12-31,5.8
57105,12068,2020-01-31,6.4
57106,12068,2020-02-29,6.3
57107,12068,2020-03-31,6.0
57108,12068,2020-04-30,6.7
57109,12068,2020-05-31,7.1
57110,12068,2020-06-30,7.0
57111,12068,2020-07-31,7.0
57112,12068,2020-08-31,6.9
57113,12068,2020-09-30,6.5
57114,12068,2020-10-31,6.4
57115,12068,2020-11-30,6.3
57116,12068,2020-12-31,6.5
57117,12068,2021-01-31,7.0
57118,12068,2021-02-28,7.1
57119,12068,2021-03-31,6.9
57120,12068,2021-04-30,6.6
57121,12068,2021-05-31,6.4
57122,12069,2007-05-31,9.4
57123,12069,2007-06-30,8.9
57124,12069,2007-07-31,9.3
57125,12069,2007-08-31,9.2
57126,12069,2007-09-30,8.8
57127,12069,2007-10-31,8.7
57128,12069,2007-11-30,8.5
57129,12069,2007-12-31,8.7
57130,12069,2008-01-31,9.7
57131,12069,2008-02-29,9.6
57132,12069,2008-03-31,9.1
57133,12069,2008-04-30,8.8
57134,12069,2008-05-31,8.3
57135,12069,2008-06-30,7.7
57136,12069,2008-07-31,7.9
57137,12069,2008-08-31,7.9
57138,12069,2008-09-30,7.6
57139,12069,2008-10-31,7.4
57140,12069,2008-11-30,7.4
57141,12069,2008-12-31,7.8
57142,12069,2009-01-31,9.0
57143,12069,2009-02-28,9.2
57144,12069,2009-03-31,9.1
57145,12069,2009-04-30,8.6
57146,12069,2009-05-31,8.0
57147,12069,2009-06-30,7.9
57148,12069,2009-07-31,8.1
57149,12069,2009-08-31,8.3
57150,12069,2009-09-30,7.8
57151,12069,2009-10-31,7.6
57152,12069,2009-11-30,7.6
57153,12069,2009-12-31,7.8
57154,12069,2010-01-31,8.8
57155,12069,2010-02-28,9.1
57156,12069,2010-03-31,8.7
57157,12069,2010-04-30,7.9
57158,12069,2010-05-31,7.1
57159,12069,2010-06-30,6.9
57160,12069,2010-07-31,7.2
57161,12069,2010-08-31,7.1
57162,12069,2010-09-30,6.9
57163,12069,2010-10-31,6.8
57164,12069,2010-11-30,6.8
57165,12069,2010-12-31,7.3
57166,12069,2011-01-31,8.4
57167,12069,2011-02-28,8.2
57168,12069,2011-03-31,7.8
57169,12069,2011-04-30,7.3
57170,12069,2011-05-31,6.9
57171,12069,2011-06-30,6.8
57172,12069,2011-07-31,7.0
57173,12069,2011-08-31,6.7
57174,12069,2011-09-30,6.4
57175,12069,2011-10-31,6.3
57176,12069,2011-11-30,6.2
57177,12069,2011-12-31,6.6
57178,12069,2012-01-31,7.3
57179,12069,2012-02-29,7.6
57180,12069,2012-03-31,7.4
57181,12069,2012-04-30,7.0
57182,12069,2012-05-31,6.9
57183,12069,2012-06-30,6.8
57184,12069,2012-07-31,6.9
57185,12069,2012-08-31,6.7
57186,12069,2012-09-30,6.5
57187,12069,2012-10-31,6.5
57188,12069,2012-11-30,6.5
57189,12069,2012-12-31,6.8
57190,12069,2013-01-31,7.7
57191,12069,2013-02-28,7.8
57192,12069,2013-03-31,7.4
57193,12069,2013-04-30,7.0
57194,12069,2013-05-31,6.6
57195,12069,2013-06-30,6.4
57196,12069,2013-07-31,6.5
57197,12069,2013-08-31,6.5
57198,12069,2013-09-30,6.4
57199,12069,2013-10-31,6.3
57200,12069,2013-11-30,6.3
57201,12069,2013-12-31,6.6
57202,12069,2014-01-31,7.3
57203,12069,2014-02-28,7.3
57204,12069,2014-03-31,6.9
57205,12069,2014-04-30,6.3
57206,12069,2014-05-31,6.1
57207,12069,2014-06-30,6.0
57208,12069,2014-07-31,6.1
57209,12069,2014-08-31,6.1
57210,12069,2014-09-30,5.9
57211,12069,2014-10-31,5.8
57212,12069,2014-11-30,5.9
57213,12069,2014-12-31,6.1
57214,12069,2015-01-31,6.9
57215,12069,2015-02-28,6.8
57216,12069,2015-03-31,6.3
57217,12069,2015-04-30,6.0
57218,12069,2015-05-31,5.7
57219,12069,2015-06-30,5.5
57220,12069,2015-07-31,5.6
57221,12069,2015-08-31,5.7
57222,12069,2015-09-30,5.6
57223,12069,2015-10-31,5.6
57224,12069,2015-11-30,5.6
57225,12069,2015-12-31,5.9
57226,12069,2016-01-31,6.6
57227,12069,2016-02-29,6.5
57228,12069,2016-03-31,6.3
57229,12069,2016-04-30,6.0
57230,12069,2016-05-31,5.7
57231,12069,2016-06-30,5.6
57232,12069,2016-07-31,5.5
57233,12069,2016-08-31,5.7
57234,12069,2016-09-30,5.5
57235,12069,2016-10-31,5.3
57236,12069,2016-11-30,5.3
57237,12069,2016-12-31,5.4
57238,12069,2017-01-31,5.8
57239,12069,2017-02-28,5.7
57240,12069,2017-03-31,5.3
57241,12069,2017-04-30,5.0
57242,12069,2017-05-31,4.7
57243,12069,2017-06-30,4.6
57244,12069,2017-07-31,4.5
57245,12069,2017-08-31,4.6
57246,12069,2017-09-30,4.6
57247,12069,2017-10-31,4.5
57248,12069,2017-11-30,4.5
57249,12069,2017-12-31,4.6
57250,12069,2018-01-31,4.9
57251,12069,2018-02-28,4.9
57252,12069,2018-03-31,4.6
57253,12069,2018-04-30,4.4
57254,12069,2018-05-31,4.1
57255,12069,2018-06-30,4.0
57256,12069,2018-07-31,4.1
57257,12069,2018-08-31,4.2
57258,12069,2018-09-30,4.1
57259,12069,2018-10-31,4.0
57260,12069,2018-11-30,4.0
57261,12069,2018-12-31,4.1
57262,12069,2019-01-31,4.6
57263,12069,2019-02-28,4.5
57264,12069,2019-03-31,4.3
57265,12069,2019-04-30,4.0
57266,12069,2019-05-31,4.0
57267,12069,2019-06-30,3.9
57268,12069,2019-07-31,3.9
57269,12069,2019-08-31,3.9
57270,12069,2019-09-30,3.8
57271,12069,2019-10-31,3.8
57272,12069,2019-11-30,3.8
57273,12069,2019-12-31,3.9
57274,12069,2020-01-31,4.3
57275,12069,2020-02-29,4.2
57276,12069,2020-03-31,4.0
57277,12069,2020-04-30,4.3
57278,12069,2020-05-31,4.5
57279,12069,2020-06-30,4.5
57280,12069,2020-07-31,4.5
57281,12069,2020-08-31,4.4
57282,12069,2020-09-30,4.3
57283,12069,2020-10-31,4.3
57284,12069,2020-11-30,4.2
57285,12069,2020-12-31,4.2
57286,12069,2021-01-31,4.6
57287,12069,2021-02-28,4.6
57288,12069,2021-03-31,4.5
57289,12069,2021-04-30,4.3
57290,12069,2021-05-31,4.1
57291,12070,2007-05-31,17.8
57292,12070,2007-06-30,17.3
57293,12070,2007-07-31,17.8
57294,12070,2007-08-31,17.0
57295,12070,2007-09-30,16.1
57296,12070,2007-10-31,15.2
57297,12070,2007-11-30,14.9
57298,12070,2007-12-31,16.2
57299,12070,2008-01-31,17.2
57300,12070,2008-02-29,17.1
57301,12070,2008-03-31,16.7
57302,12070,2008-04-30,16.0
57303,12070,2008-05-31,15.3
57304,12070,2008-06-30,14.2
57305,12070,2008-07-31,14.4
57306,12070,2008-08-31,14.7
57307,12070,2008-09-30,14.0
57308,12070,2008-10-31,13.2
57309,12070,2008-11-30,13.1
57310,12070,2008-12-31,14.5
57311,12070,2009-01-31,17.0
57312,12070,2009-02-28,16.9
57313,12070,2009-03-31,16.4
57314,12070,2009-04-30,15.7
57315,12070,2009-05-31,15.2
57316,12070,2009-06-30,15.1
57317,12070,2009-07-31,15.0
57318,12070,2009-08-31,14.9
57319,12070,2009-09-30,14.2
57320,12070,2009-10-31,13.5
57321,12070,2009-11-30,13.5
57322,12070,2009-12-31,14.3
57323,12070,2010-01-31,16.3
57324,12070,2010-02-28,16.4
57325,12070,2010-03-31,16.0
57326,12070,2010-04-30,15.0
57327,12070,2010-05-31,14.5
57328,12070,2010-06-30,13.5
57329,12070,2010-07-31,13.5
57330,12070,2010-08-31,13.6
57331,12070,2010-09-30,12.7
57332,12070,2010-10-31,12.6
57333,12070,2010-11-30,13.0
57334,12070,2010-12-31,14.0
57335,12070,2011-01-31,16.0
57336,12070,2011-02-28,16.0
57337,12070,2011-03-31,15.7
57338,12070,2011-04-30,14.7
57339,12070,2011-05-31,14.4
57340,12070,2011-06-30,14.5
57341,12070,2011-07-31,14.5
57342,12070,2011-08-31,14.1
57343,12070,2011-09-30,13.3
57344,12070,2011-10-31,13.4
57345,12070,2011-11-30,13.6
57346,12070,2011-12-31,14.4
57347,12070,2012-01-31,15.9
57348,12070,2012-02-29,16.5
57349,12070,2012-03-31,15.7
57350,12070,2012-04-30,14.7
57351,12070,2012-05-31,13.8
57352,12070,2012-06-30,13.1
57353,12070,2012-07-31,13.1
57354,12070,2012-08-31,12.7
57355,12070,2012-09-30,11.6
57356,12070,2012-10-31,11.3
57357,12070,2012-11-30,11.1
57358,12070,2012-12-31,12.2
57359,12070,2013-01-31,13.9
57360,12070,2013-02-28,14.0
57361,12070,2013-03-31,13.8
57362,12070,2013-04-30,13.1
57363,12070,2013-05-31,12.8
57364,12070,2013-06-30,12.5
57365,12070,2013-07-31,12.5
57366,12070,2013-08-31,12.3
57367,12070,2013-09-30,11.7
57368,12070,2013-10-31,11.6
57369,12070,2013-11-30,11.8
57370,12070,2013-12-31,12.4
57371,12070,2014-01-31,13.7
57372,12070,2014-02-28,13.8
57373,12070,2014-03-31,13.3
57374,12070,2014-04-30,12.5
57375,12070,2014-05-31,12.0
57376,12070,2014-06-30,11.7
57377,12070,2014-07-31,11.8
57378,12070,2014-08-31,11.5
57379,12070,2014-09-30,10.9
57380,12070,2014-10-31,10.8
57381,12070,2014-11-30,10.9
57382,12070,2014-12-31,11.5
57383,12070,2015-01-31,12.8
57384,12070,2015-02-28,12.8
57385,12070,2015-03-31,12.3
57386,12070,2015-04-30,11.7
57387,12070,2015-05-31,11.5
57388,12070,2015-06-30,11.4
57389,12070,2015-07-31,11.2
57390,12070,2015-08-31,11.2
57391,12070,2015-09-30,10.8
57392,12070,2015-10-31,10.6
57393,12070,2015-11-30,10.6
57394,12070,2015-12-31,11.0
57395,12070,2016-01-31,12.0
57396,12070,2016-02-29,11.9
57397,12070,2016-03-31,11.5
57398,12070,2016-04-30,10.8
57399,12070,2016-05-31,10.7
57400,12070,2016-06-30,10.3
57401,12070,2016-07-31,10.3
57402,12070,2016-08-31,10.4
57403,12070,2016-09-30,10.0
57404,12070,2016-10-31,9.9
57405,12070,2016-11-30,9.6
57406,12070,2016-12-31,10.2
57407,12070,2017-01-31,11.0
57408,12070,2017-02-28,10.7
57409,12070,2017-03-31,9.9
57410,12070,2017-04-30,9.5
57411,12070,2017-05-31,9.1
57412,12070,2017-06-30,8.9
57413,12070,2017-07-31,8.7
57414,12070,2017-08-31,8.8
57415,12070,2017-09-30,8.2
57416,12070,2017-10-31,7.9
57417,12070,2017-11-30,7.9
57418,12070,2017-12-31,8.2
57419,12070,2018-01-31,9.0
57420,12070,2018-02-28,8.9
57421,12070,2018-03-31,8.5
57422,12070,2018-04-30,7.9
57423,12070,2018-05-31,7.7
57424,12070,2018-06-30,7.4
57425,12070,2018-07-31,7.5
57426,12070,2018-08-31,7.6
57427,12070,2018-09-30,7.2
57428,12070,2018-10-31,7.2
57429,12070,2018-11-30,7.4
57430,12070,2018-12-31,7.5
57431,12070,2019-01-31,8.4
57432,12070,2019-02-28,8.3
57433,12070,2019-03-31,7.8
57434,12070,2019-04-30,7.5
57435,12070,2019-05-31,7.2
57436,12070,2019-06-30,6.9
57437,12070,2019-07-31,7.1
57438,12070,2019-08-31,7.2
57439,12070,2019-09-30,6.7
57440,12070,2019-10-31,6.8
57441,12070,2019-11-30,6.6
57442,12070,2019-12-31,6.9
57443,12070,2020-01-31,7.5
57444,12070,2020-02-29,7.3
57445,12070,2020-03-31,7.0
57446,12070,2020-04-30,7.9
57447,12070,2020-05-31,8.3
57448,12070,2020-06-30,8.1
57449,12070,2020-07-31,8.2
57450,12070,2020-08-31,8.1
57451,12070,2020-09-30,7.9
57452,12070,2020-10-31,7.8
57453,12070,2020-11-30,7.7
57454,12070,2020-12-31,7.7
57455,12070,2021-01-31,8.3
57456,12070,2021-02-28,8.2
57457,12070,2021-03-31,8.1
57458,12070,2021-04-30,7.8
57459,12070,2021-05-31,7.6
57460,12071,2007-05-31,16.1
57461,12071,2007-06-30,15.3
57462,12071,2007-07-31,15.5
57463,12071,2007-08-31,15.3
57464,12071,2007-09-30,14.7
57465,12071,2007-10-31,14.4
57466,12071,2007-11-30,14.4
57467,12071,2007-12-31,14.8
57468,12071,2008-01-31,16.0
57469,12071,2008-02-29,15.9
57470,12071,2008-03-31,15.5
57471,12071,2008-04-30,14.9
57472,12071,2008-05-31,14.3
57473,12071,2008-06-30,13.8
57474,12071,2008-07-31,13.7
57475,12071,2008-08-31,13.6
57476,12071,2008-09-30,13.1
57477,12071,2008-10-31,12.7
57478,12071,2008-11-30,12.9
57479,12071,2008-12-31,13.4
57480,12071,2009-01-31,14.7
57481,12071,2009-02-28,14.9
57482,12071,2009-03-31,14.4
57483,12071,2009-04-30,13.8
57484,12071,2009-05-31,13.2
57485,12071,2009-06-30,12.7
57486,12071,2009-07-31,12.9
57487,12071,2009-08-31,12.6
57488,12071,2009-09-30,12.2
57489,12071,2009-10-31,11.5
57490,12071,2009-11-30,11.5
57491,12071,2009-12-31,12.0
57492,12071,2010-01-31,13.3
57493,12071,2010-02-28,13.5
57494,12071,2010-03-31,13.1
57495,12071,2010-04-30,11.9
57496,12071,2010-05-31,11.3
57497,12071,2010-06-30,10.9
57498,12071,2010-07-31,10.9
57499,12071,2010-08-31,10.8
57500,12071,2010-09-30,10.3
57501,12071,2010-10-31,10.1
57502,12071,2010-11-30,10.3
57503,12071,2010-12-31,11.1
57504,12071,2011-01-31,12.6
57505,12071,2011-02-28,12.5
57506,12071,2011-03-31,11.9
57507,12071,2011-04-30,11.1
57508,12071,2011-05-31,10.6
57509,12071,2011-06-30,10.1
57510,12071,2011-07-31,10.2
57511,12071,2011-08-31,9.9
57512,12071,2011-09-30,9.7
57513,12071,2011-10-31,9.5
57514,12071,2011-11-30,9.6
57515,12071,2011-12-31,10.0
57516,12071,2012-01-31,11.5
57517,12071,2012-02-29,11.6
57518,12071,2012-03-31,11.0
57519,12071,2012-04-30,10.5
57520,12071,2012-05-31,9.9
57521,12071,2012-06-30,9.5
57522,12071,2012-07-31,9.5
57523,12071,2012-08-31,9.5
57524,12071,2012-09-30,9.2
57525,12071,2012-10-31,9.2
57526,12071,2012-11-30,9.4
57527,12071,2012-12-31,10.5
57528,12071,2013-01-31,12.0
57529,12071,2013-02-28,12.0
57530,12071,2013-03-31,11.6
57531,12071,2013-04-30,10.9
57532,12071,2013-05-31,10.3
57533,12071,2013-06-30,9.9
57534,12071,2013-07-31,10.0
57535,12071,2013-08-31,9.7
57536,12071,2013-09-30,9.4
57537,12071,2013-10-31,9.3
57538,12071,2013-11-30,9.6
57539,12071,2013-12-31,10.0
57540,12071,2014-01-31,11.3
57541,12071,2014-02-28,11.4
57542,12071,2014-03-31,11.0
57543,12071,2014-04-30,10.3
57544,12071,2014-05-31,10.3
57545,12071,2014-06-30,10.0
57546,12071,2014-07-31,10.1
57547,12071,2014-08-31,10.1
57548,12071,2014-09-30,9.7
57549,12071,2014-10-31,9.6
57550,12071,2014-11-30,9.7
57551,12071,2014-12-31,9.9
57552,12071,2015-01-31,10.9
57553,12071,2015-02-28,10.8
57554,12071,2015-03-31,10.3
57555,12071,2015-04-30,9.4
57556,12071,2015-05-31,9.0
57557,12071,2015-06-30,8.6
57558,12071,2015-07-31,8.6
57559,12071,2015-08-31,8.8
57560,12071,2015-09-30,8.5
57561,12071,2015-10-31,8.3
57562,12071,2015-11-30,8.4
57563,12071,2015-12-31,8.7
57564,12071,2016-01-31,9.7
57565,12071,2016-02-29,9.6
57566,12071,2016-03-31,9.1
57567,12071,2016-04-30,8.3
57568,12071,2016-05-31,8.4
57569,12071,2016-06-30,8.3
57570,12071,2016-07-31,8.1
57571,12071,2016-08-31,8.0
57572,12071,2016-09-30,7.9
57573,12071,2016-10-31,7.6
57574,12071,2016-11-30,7.8
57575,12071,2016-12-31,8.0
57576,12071,2017-01-31,8.9
57577,12071,2017-02-28,9.0
57578,12071,2017-03-31,8.3
57579,12071,2017-04-30,7.4
57580,12071,2017-05-31,7.2
57581,12071,2017-06-30,7.0
57582,12071,2017-07-31,7.0
57583,12071,2017-08-31,7.0
57584,12071,2017-09-30,6.7
57585,12071,2017-10-31,6.6
57586,12071,2017-11-30,6.6
57587,12071,2017-12-31,6.9
57588,12071,2018-01-31,7.7
57589,12071,2018-02-28,7.7
57590,12071,2018-03-31,7.4
