ags5,date,ground_truth,pred,error
14511,2/28/2018,7.6,7.6412454,0.041245365
14511,3/31/2018,7.5,7.6747203,0.174720287
14511,4/30/2018,7.4,7.398343,0.001656914
14511,5/31/2018,7.3,7.2576566,0.042343426
14511,6/30/2018,7.1,7.2220984,0.122098351
14511,7/31/2018,7.3,7.1790566,0.120943356
14511,8/31/2018,7.3,7.1670866,0.132913399
14511,9/30/2018,7.2,7.1077213,0.092278671
14511,10/31/2018,7.1,6.9791527,0.120847321
14511,11/30/2018,6.8,6.877608,0.077607822
14511,12/31/2018,6.6,6.96562,0.365620041
14511,1/31/2019,6.9,6.981219,0.081218815
14511,2/28/2019,6.8,7.038669,0.238669109
14511,3/31/2019,6.7,7.124515,0.424515057
14511,4/30/2019,6.4,6.8421526,0.442152596
14511,5/31/2019,6.4,6.8053985,0.405398464
14511,6/30/2019,6.3,6.829825,0.529824924
14511,7/31/2019,6.4,6.6269174,0.226917362
14511,8/31/2019,6.6,6.7545915,0.154591465
14511,9/30/2019,6.4,6.7883105,0.388310528
14511,10/31/2019,6.3,6.5072885,0.207288456
14511,11/30/2019,6.3,6.4178543,0.117854309
14511,12/31/2019,6.3,6.412146,0.112146091
14521,1/31/2018,5.4,5.458575,0.058574772
14521,2/28/2018,5.4,5.630191,0.230190849
14521,3/31/2018,5.3,5.632156,0.332155895
14521,4/30/2018,4.9,5.266013,0.366013145
14521,5/31/2018,4.8,5.1996784,0.399678421
14521,6/30/2018,4.5,5.1755743,0.675574303
14521,7/31/2018,4.6,4.808178,0.208177948
14521,8/31/2018,4.5,4.780338,0.280337811
14521,9/30/2018,4.3,4.687564,0.387563896
14521,10/31/2018,4.3,4.3488574,0.048857403
14521,11/30/2018,4.2,4.340116,0.140116024
14521,12/31/2018,4.5,4.5225883,0.022588253
14521,1/31/2019,5,4.7714677,0.228532314
14521,2/28/2019,4.9,4.834949,0.065050983
14521,3/31/2019,4.8,4.874103,0.074103069
14521,4/30/2019,4.4,4.664212,0.264212227
14521,5/31/2019,4.3,4.5844207,0.284420681
14521,6/30/2019,4.1,4.556437,0.456437016
14521,7/31/2019,4.3,4.282871,0.01712923
14521,8/31/2019,4.4,4.305706,0.094293976
14521,9/30/2019,4.1,4.194493,0.094492817
14521,10/31/2019,4.1,4.0553,0.044699764
14521,11/30/2019,4,4.045235,0.045235157
14521,12/31/2019,4.1,4.2225013,0.122501278
14522,1/31/2018,5.9,5.9705563,0.070556259
14522,2/28/2018,5.8,6.076235,0.276234818
14522,3/31/2018,5.8,6.0024734,0.202473354
14522,4/30/2018,5.5,5.6533947,0.153394699
14522,5/31/2018,5.3,5.5356264,0.235626411
14522,6/30/2018,5.2,5.55606,0.356059837
14522,7/31/2018,5.2,5.348302,0.148301888
14522,8/31/2018,5,5.342561,0.342560768
14522,9/30/2018,4.8,5.266044,0.46604414
14522,10/31/2018,4.8,4.9065075,0.106507492
14522,11/30/2018,4.7,4.979268,0.279268074
14522,12/31/2018,4.9,5.0924854,0.192485428
14522,1/31/2019,5.4,5.202451,0.197548771
14522,2/28/2019,5.3,5.289608,0.010391998
14522,3/31/2019,5.1,5.3092275,0.209227467
14522,4/30/2019,4.7,5.102416,0.402416039
14522,5/31/2019,4.6,5.0596724,0.459672356
14522,6/30/2019,4.6,5.092596,0.492596054
14522,7/31/2019,4.6,4.758289,0.15828886
14522,8/31/2019,4.7,4.7654004,0.06540041
14522,9/30/2019,4.5,4.6737614,0.173761368
14522,10/31/2019,4.5,4.460676,0.039323807
14522,11/30/2019,4.4,4.471431,0.071430779
14522,12/31/2019,4.6,4.6238737,0.023873711
14523,1/31/2018,6.5,6.2243657,0.275634289
14523,2/28/2018,6.4,6.3247747,0.075225258
14523,3/31/2018,5.9,6.182675,0.282674885
14523,4/30/2018,5.3,5.7628727,0.462872696
14523,5/31/2018,5.1,5.4849973,0.384997272
14523,6/30/2018,4.9,5.52209,0.622089958
14523,7/31/2018,4.8,5.1439295,0.343929482
14523,8/31/2018,4.7,5.190373,0.490372944
14523,9/30/2018,4.5,5.1726627,0.672662735
14523,10/31/2018,4.4,4.6911535,0.291153526
14523,11/30/2018,4.4,4.80298,0.402979946
14523,12/31/2018,4.8,5.141157,0.34115715
14523,1/31/2019,5.8,5.4011846,0.398815441
14523,2/28/2019,5.6,5.477511,0.122489071
14523,3/31/2019,5.4,5.3809857,0.019014263
14523,4/30/2019,4.8,5.1780343,0.378034306
14523,5/31/2019,4.7,5.003872,0.303871918
14523,6/30/2019,4.5,4.9831963,0.483196259
14523,7/31/2019,4.5,4.6203766,0.120376587
14523,8/31/2019,4.7,4.6143436,0.085656357
14523,9/30/2019,4.4,4.4579535,0.057953453
14523,10/31/2019,4.4,4.195964,0.20403614
14523,11/30/2019,4.4,4.2433066,0.156693363
14523,12/31/2019,4.8,4.510315,0.289685059
14524,1/31/2018,5.6,5.7861676,0.186167622
14524,2/28/2018,5.5,5.907833,0.407833099
14524,3/31/2018,5.3,5.861852,0.561852169
14524,4/30/2018,5.1,5.420644,0.320643806
14524,5/31/2018,4.9,5.4138093,0.513809299
14524,6/30/2018,4.7,5.4654765,0.765476513
14524,7/31/2018,4.7,5.1585665,0.458566475
14524,8/31/2018,4.6,5.169976,0.569976234
14524,9/30/2018,4.4,5.1043406,0.704340553
14524,10/31/2018,4.3,4.579379,0.279379082
14524,11/30/2018,4.3,4.64344,0.34343977
14524,12/31/2018,4.6,4.8313766,0.231376553
14524,1/31/2019,5.1,4.869252,0.230747795
14524,2/28/2019,5,4.936967,0.063033104
14524,3/31/2019,4.6,4.923685,0.323685074
14524,4/30/2019,4.4,4.7080913,0.308091259
14524,5/31/2019,4.4,4.6252546,0.225254631
14524,6/30/2019,4.3,4.643922,0.343921852
14524,7/31/2019,4.4,4.4444623,0.044462299
14524,8/31/2019,4.5,4.3903146,0.109685421
14524,9/30/2019,4.3,4.2866,0.013399887
14524,10/31/2019,4.1,4.1355124,0.035512352
14524,11/30/2019,4,4.1461205,0.146120548
14524,12/31/2019,4.2,4.3877115,0.187711525
14612,1/31/2018,6.6,6.533251,0.066749191
14612,2/28/2018,6.5,6.6505165,0.15051651
14612,3/31/2018,6.4,6.62481,0.224810219
14612,4/30/2018,6.3,6.329395,0.029394817
14612,5/31/2018,6,6.2659187,0.265918732
14612,6/30/2018,6,6.341663,0.341662884
14612,7/31/2018,6.2,6.173835,0.026165199
14612,8/31/2018,6.1,6.1623583,0.062358284
14612,9/30/2018,5.8,6.1351185,0.335118484
14612,10/31/2018,5.8,5.8118715,0.011871529
14612,11/30/2018,5.6,5.823689,0.223688984
14612,12/31/2018,5.6,5.9168544,0.316854382
14612,1/31/2019,6,5.9245477,0.075452328
14612,2/28/2019,6,6.0030394,0.00303936
14612,3/31/2019,5.9,6.0336523,0.133652306
14612,4/30/2019,5.7,5.837272,0.137272167
14612,5/31/2019,5.7,5.761218,0.061218071
14612,6/30/2019,5.6,5.8527246,0.252724552
14612,7/31/2019,5.7,5.752033,0.052033234
14612,8/31/2019,5.8,5.7532687,0.046731281
14612,9/30/2019,5.5,5.6778526,0.177852631
14612,10/31/2019,5.4,5.4931197,0.093119717
14612,11/30/2019,5.2,5.4075108,0.207510757
14612,12/31/2019,5.3,5.4740486,0.174048615
14625,1/31/2018,6.4,6.345243,0.054757023
14625,2/28/2018,6.3,6.444363,0.144363117
14625,3/31/2018,6.1,6.3544655,0.254465485
14625,4/30/2018,5.7,5.9912333,0.291233349
14625,5/31/2018,5.5,5.8544054,0.354405403
14625,6/30/2018,5.4,5.86909,0.46909008
14625,7/31/2018,5.5,5.5557013,0.055701256
14625,8/31/2018,5.4,5.5510664,0.151066399
14625,9/30/2018,5.2,5.477162,0.277161884
14625,10/31/2018,5.2,5.2066927,0.006692696
14625,11/30/2018,5.1,5.261327,0.16132679
14625,12/31/2018,5.2,5.457718,0.257717896
14625,1/31/2019,5.8,5.626221,0.17377882
14625,2/28/2019,5.8,5.6803064,0.119693565
14625,3/31/2019,5.6,5.6641397,0.064139748
14625,4/30/2019,5.2,5.454228,0.254227924
14625,5/31/2019,5,5.3428283,0.342828274
14625,6/30/2019,4.9,5.375283,0.475282764
14625,7/31/2019,4.9,5.102052,0.202052212
14625,8/31/2019,4.8,5.1214533,0.321453285
14625,9/30/2019,4.6,5.075139,0.475139046
14625,10/31/2019,4.6,4.7103314,0.11033144
14625,11/30/2019,4.6,4.7293787,0.1293787
14625,12/31/2019,4.8,4.899699,0.099699211
14626,1/31/2018,9.5,9.41916,0.080840111
14626,2/28/2018,9.6,9.545145,0.054854965
14626,3/31/2018,9.5,9.394682,0.105318069
14626,4/30/2018,8.8,9.070221,0.270220947
14626,5/31/2018,8.5,8.917562,0.417561531
14626,6/30/2018,8.3,8.860852,0.560852242
14626,7/31/2018,8.3,8.459098,0.159097862
14626,8/31/2018,8.1,8.412504,0.312504196
14626,9/30/2018,8,8.278849,0.278848648
14626,10/31/2018,7.8,7.9566536,0.156653595
14626,11/30/2018,7.8,7.9672747,0.167274666
14626,12/31/2018,8.1,8.177367,0.07736721
14626,1/31/2019,9,8.555466,0.444534302
14626,2/28/2019,8.9,8.740781,0.15921917
14626,3/31/2019,8.5,8.703806,0.203805923
14626,4/30/2019,7.9,8.402284,0.502283669
14626,5/31/2019,7.6,8.2481575,0.648157501
14626,6/30/2019,7.4,8.222926,0.82292614
14626,7/31/2019,7.5,7.7601814,0.260181427
14626,8/31/2019,7.5,7.763562,0.263562202
14626,9/30/2019,7.3,7.700707,0.400706959
14626,10/31/2019,7.2,7.247392,0.047392178
14626,11/30/2019,7.2,7.3034925,0.103492546
14626,12/31/2019,7.4,7.6075926,0.207592583
14627,1/31/2018,6.5,6.532535,0.032535076
14627,2/28/2018,6.5,6.6448383,0.144838333
14627,3/31/2018,6.4,6.6341257,0.23412571
14627,4/30/2018,6.2,6.3258066,0.125806618
14627,5/31/2018,5.9,6.2233424,0.323342419
14627,6/30/2018,5.8,6.2148204,0.414820385
14627,7/31/2018,5.9,5.9315605,0.031560516
14627,8/31/2018,6,5.9304214,0.069578648
14627,9/30/2018,5.8,5.8850484,0.085048389
14627,10/31/2018,5.6,5.710658,0.110658073
14627,11/30/2018,5.5,5.677282,0.177281857
14627,12/31/2018,5.6,5.770537,0.1705369
14627,1/31/2019,6.1,5.888106,0.211894131
14627,2/28/2019,6.1,5.9906588,0.10934124
14627,3/31/2019,5.8,5.9928646,0.192864609
14627,4/30/2019,5.5,5.8177633,0.317763329
14627,5/31/2019,5.2,5.6578937,0.457893658
14627,6/30/2019,5.1,5.6961546,0.596154594
14627,7/31/2019,5.1,5.459656,0.359655762
14627,8/31/2019,5,5.52924,0.529240131
14627,9/30/2019,5,5.509374,0.509374142
14627,10/31/2019,4.9,5.059002,0.159001923
14627,11/30/2019,4.9,5.086109,0.186109161
14627,12/31/2019,5.1,5.25711,0.157110119
14628,1/31/2018,6,5.937041,0.062959194
14628,2/28/2018,6,6.0338964,0.033896446
14628,3/31/2018,5.7,5.9218774,0.221877384
14628,4/30/2018,5.2,5.569689,0.369688797
14628,5/31/2018,4.9,5.3975515,0.497551537
14628,6/30/2018,4.8,5.3630924,0.563092422
14628,7/31/2018,4.9,5.055057,0.155057049
14628,8/31/2018,4.9,5.0480137,0.148013687
14628,9/30/2018,4.7,5.0119724,0.311972427
14628,10/31/2018,4.6,4.7198596,0.1198596
14628,11/30/2018,4.6,4.775596,0.175596142
14628,12/31/2018,4.7,4.999094,0.299094009
14628,1/31/2019,5.4,5.19905,0.20095005
14628,2/28/2019,5.4,5.2958956,0.104104424
14628,3/31/2019,5.1,5.2355456,0.135545635
14628,4/30/2019,4.6,4.978289,0.378289127
14628,5/31/2019,4.3,4.794872,0.494871807
14628,6/30/2019,4.2,4.834406,0.634405899
14628,7/31/2019,4.2,4.515058,0.315058041
14628,8/31/2019,4.2,4.553434,0.353433895
14628,9/30/2019,4.1,4.530272,0.430272007
14628,10/31/2019,4,4.132984,0.132984161
14628,11/30/2019,4.1,4.1738544,0.073854351
14628,12/31/2019,4.2,4.371138,0.171138096
14713,1/31/2018,7.6,7.51722,0.08277998
14713,2/28/2018,7.5,7.7103558,0.210355759
14713,3/31/2018,7.3,7.735267,0.435267162
14713,4/30/2018,7.1,7.371375,0.271375084
14713,5/31/2018,6.7,7.3045454,0.604545403
14713,6/30/2018,6.6,7.359027,0.759026909
14713,7/31/2018,6.7,7.0232606,0.323260593
14713,8/31/2018,6.6,7.0985937,0.498593712
14713,9/30/2018,6.4,7.078273,0.67827282
14713,10/31/2018,6.2,6.509589,0.309589195
14713,11/30/2018,6.1,6.517937,0.417937183
14713,12/31/2018,6.1,6.674287,0.574286842
14713,1/31/2019,6.7,6.6284046,0.071595383
14713,2/28/2019,6.5,6.7774286,0.277428627
14713,3/31/2019,6.4,6.7881374,0.388137436
14713,4/30/2019,6.3,6.470851,0.170850945
14713,5/31/2019,6.2,6.3628807,0.162880707
14713,6/30/2019,6.2,6.4198008,0.219800758
14713,7/31/2019,6.3,6.2974253,0.00257473
14713,8/31/2019,6.6,6.285728,0.314272022
14713,9/30/2019,6.2,6.2198935,0.019893456
14713,10/31/2019,6.1,6.0102625,0.089737511
14713,11/30/2019,5.9,5.9772687,0.077268696
14713,12/31/2019,5.9,6.034995,0.134995079
14729,1/31/2018,6.3,6.1604733,0.139526653
14729,2/28/2018,6.3,6.225108,0.074891853
14729,3/31/2018,5.9,6.1348906,0.234890556
14729,4/30/2018,5.5,5.8906837,0.390683651
14729,5/31/2018,5.2,5.840431,0.640431213
14729,6/30/2018,5.1,5.844469,0.74446907
14729,7/31/2018,5.3,5.3762364,0.076236439
14729,8/31/2018,5.3,5.424446,0.124446106
14729,9/30/2018,5.1,5.3992963,0.299296284
14729,10/31/2018,5,5.1507916,0.150791645
14729,11/30/2018,5,5.1405826,0.140582561
14729,12/31/2018,5.2,5.3987455,0.198745537
14729,1/31/2019,5.8,5.5704503,0.229549694
14729,2/28/2019,5.6,5.6393304,0.039330387
14729,3/31/2019,5.3,5.546021,0.246020985
14729,4/30/2019,5,5.221926,0.221926212
14729,5/31/2019,4.8,5.072323,0.272322845
14729,6/30/2019,4.7,5.1352,0.435200024
14729,7/31/2019,4.8,4.9415426,0.141542625
14729,8/31/2019,4.8,4.9638453,0.163845253
14729,9/30/2019,4.7,4.9118304,0.211830425
14729,10/31/2019,4.8,4.6213617,0.178638268
14729,11/30/2019,4.7,4.6933246,0.006675434
14729,12/31/2019,4.9,4.9002857,0.000285721
14730,1/31/2018,7.9,7.8306117,0.069388294
14730,2/28/2018,7.8,7.905193,0.105192852
14730,3/31/2018,7.6,7.8356347,0.235634708
14730,4/30/2018,7.3,7.484404,0.184404087
14730,5/31/2018,7,7.4206576,0.420657635
14730,6/30/2018,6.8,7.478904,0.67890377
14730,7/31/2018,6.9,7.1043043,0.204304314
14730,8/31/2018,6.8,7.100731,0.300730896
14730,9/30/2018,6.6,7.0325556,0.43255558
14730,10/31/2018,6.6,6.6581907,0.058190727
14730,11/30/2018,6.4,6.7003055,0.300305462
14730,12/31/2018,6.6,6.8973923,0.297392273
14730,1/31/2019,7.1,6.996927,0.103073215
14730,2/28/2019,7.1,7.0957713,0.004228687
14730,3/31/2019,6.6,7.112531,0.512531185
14730,4/30/2019,6.3,6.745883,0.445882988
14730,5/31/2019,6.2,6.647742,0.447741795
14730,6/30/2019,6,6.681323,0.681323051
14730,7/31/2019,5.9,6.3497596,0.449759579
14730,8/31/2019,6,6.3747234,0.374723434
14730,9/30/2019,5.8,6.34492,0.544920158
14730,10/31/2019,5.7,5.9478483,0.24784832
14730,11/30/2019,5.7,5.9425077,0.242507744
14730,12/31/2019,5.8,6.1984015,0.398401451
15001,1/31/2018,8.7,8.712344,0.01234417
15001,2/28/2018,8.7,8.893637,0.193636703
15001,3/31/2018,8.5,8.8704605,0.37046051
15001,4/30/2018,7.9,8.473464,0.573464012
15001,5/31/2018,7.7,8.4738035,0.77380352
15001,6/30/2018,7.6,8.44274,0.84274044
15001,7/31/2018,7.9,8.062561,0.162561035
15001,8/31/2018,7.9,8.090155,0.190154648
15001,9/30/2018,7.6,7.9890995,0.389099503
15001,10/31/2018,7.3,7.529819,0.229819012
15001,11/30/2018,7.2,7.459168,0.259167957
15001,12/31/2018,7.7,7.6484785,0.051521492
15001,1/31/2019,8.2,7.9727383,0.227261734
15001,2/28/2019,8.1,8.049766,0.050234413
15001,3/31/2019,7.7,7.95868,0.258680153
15001,4/30/2019,7.6,7.563423,0.036576843
15001,5/31/2019,7.8,7.450913,0.349087048
15001,6/30/2019,7.7,7.513359,0.18664093
15001,7/31/2019,7.9,7.725839,0.174160862
15001,8/31/2019,7.9,7.644538,0.255462074
15001,9/30/2019,7.4,7.399522,0.000478172
15001,10/31/2019,7.1,7.1956577,0.09565773
15001,11/30/2019,7,7.1563034,0.156303406
15001,12/31/2019,7.5,7.4530654,0.046934605
15002,1/31/2018,9.9,9.737305,0.162695313
15002,2/28/2018,9.8,9.762524,0.037476349
15002,3/31/2018,9.5,9.716982,0.216981888
15002,4/30/2018,9.2,9.4971285,0.297128487
15002,5/31/2018,9.1,9.332737,0.232736969
15002,6/30/2018,8.8,9.520328,0.720327568
15002,7/31/2018,9,9.286306,0.286306381
15002,8/31/2018,8.9,9.32011,0.420110321
15002,9/30/2018,8.5,9.262586,0.76258564
15002,10/31/2018,8.1,8.756732,0.656731987
15002,11/30/2018,8,8.77091,0.770910263
15002,12/31/2018,8,8.967044,0.967043877
15002,1/31/2019,8.6,8.7308855,0.130885506
15002,2/28/2019,8.7,8.81857,0.118570137
15002,3/31/2019,8.6,8.866579,0.266579056
15002,4/30/2019,8.3,8.576242,0.276242447
15002,5/31/2019,8.3,8.483511,0.183510971
15002,6/30/2019,8.2,8.534217,0.334216881
15002,7/31/2019,8.3,8.463397,0.163397026
15002,8/31/2019,8.4,8.411871,0.011870956
15002,9/30/2019,8,8.256279,0.256278992
15002,10/31/2019,7.9,7.883725,0.016274834
15002,11/30/2019,7.8,7.767264,0.032736111
15002,12/31/2019,7.8,7.848546,0.048546028
15003,1/31/2018,9.3,9.235727,0.06427269
15003,2/28/2018,9.3,9.362305,0.062304687
15003,3/31/2018,9,9.270676,0.270675659
15003,4/30/2018,8.8,8.978633,0.178632927
15003,5/31/2018,8.7,8.778237,0.078237343
15003,6/30/2018,8.6,8.860571,0.260570908
15003,7/31/2018,8.9,8.789639,0.110360527
15003,8/31/2018,9,8.755073,0.244927406
15003,9/30/2018,8.6,8.645231,0.045231247
15003,10/31/2018,8.3,8.36709,0.067090225
15003,11/30/2018,8.2,8.270078,0.070077705
15003,12/31/2018,8.2,8.442448,0.242447662
15003,1/31/2019,8.9,8.595406,0.304594421
15003,2/28/2019,8.7,8.613817,0.086182785
15003,3/31/2019,8.5,8.5941305,0.094130516
15003,4/30/2019,8.3,8.397635,0.09763546
15003,5/31/2019,8.1,8.264652,0.164652252
15003,6/30/2019,8,8.402039,0.402038574
15003,7/31/2019,8.3,8.332705,0.032704544
15003,8/31/2019,8.5,8.36979,0.130209923
15003,9/30/2019,8,8.293988,0.293988228
15003,10/31/2019,8,7.9046063,0.095393658
15003,11/30/2019,7.8,7.878403,0.078403187
15003,12/31/2019,8,8.007205,0.007205009
15081,1/31/2018,8.1,7.855548,0.244452095
15081,2/28/2018,8,7.9621077,0.037892342
15081,3/31/2018,7.5,7.8323574,0.332357407
15081,4/30/2018,6.9,7.5208654,0.62086544
15081,5/31/2018,6.9,7.436522,0.536522007
15081,6/30/2018,6.8,7.4705377,0.670537663
15081,7/31/2018,7,7.144703,0.144702911
15081,8/31/2018,7,7.125199,0.125198841
15081,9/30/2018,6.8,6.985309,0.185309124
15081,10/31/2018,6.5,6.694132,0.194131851
15081,11/30/2018,6.5,6.7145953,0.214595318
15081,12/31/2018,6.8,7.0379086,0.237908554
15081,1/31/2019,7.4,7.2500477,0.149952316
15081,2/28/2019,7.3,7.234315,0.065685081
15081,3/31/2019,6.9,7.0807123,0.180712318
15081,4/30/2019,6.4,6.7547174,0.35471735
15081,5/31/2019,6.5,6.661138,0.161138058
15081,6/30/2019,6.3,6.713478,0.413478088
15081,7/31/2019,6.3,6.617668,0.317668152
15081,8/31/2019,6.3,6.614076,0.314076138
15081,9/30/2019,6,6.48014,0.480140209
15081,10/31/2019,5.9,6.0560184,0.156018353
15081,11/30/2019,5.7,6.0957594,0.395759392
15081,12/31/2019,6.2,6.3838944,0.183894444
15082,1/31/2018,8.2,8.208867,0.008867073
15082,2/28/2018,8.4,8.26631,0.133690262
15082,3/31/2018,7.9,8.140035,0.240034676
15082,4/30/2018,7.6,7.7737637,0.173763657
15082,5/31/2018,7.8,7.6051583,0.194841671
15082,6/30/2018,7.6,7.603554,0.003553772
15082,7/31/2018,7.8,7.6939,0.106099892
15082,8/31/2018,7.7,7.7193193,0.019319344
15082,9/30/2018,7.3,7.5519786,0.251978588
15082,10/31/2018,7,7.2899795,0.289979458
15082,11/30/2018,6.8,7.119483,0.319482994
15082,12/31/2018,7.2,7.438325,0.238324928
15082,1/31/2019,7.9,7.54141,0.358590031
15082,2/28/2019,7.8,7.555209,0.24479084
15082,3/31/2019,7.5,7.4944706,0.005529404
15082,4/30/2019,7.1,7.3422923,0.242292309
15082,5/31/2019,7,7.3361797,0.336179733
15082,6/30/2019,6.9,7.4181004,0.518100357
15082,7/31/2019,7,7.2353306,0.235330582
15082,8/31/2019,7.3,7.253722,0.046277809
15082,9/30/2019,6.7,7.0529995,0.352999496
15082,10/31/2019,6.7,6.6415043,0.058495712
15082,11/30/2019,6.6,6.6041245,0.004124546
15082,12/31/2019,7,6.862737,0.137262821
15083,1/31/2018,6.1,6.09181,0.008189774
15083,2/28/2018,6.2,6.194228,0.005771828
15083,3/31/2018,5.8,6.104908,0.30490799
15083,4/30/2018,5.5,5.7213397,0.221339703
15083,5/31/2018,5.3,5.610128,0.310127926
15083,6/30/2018,5.3,5.6483417,0.348341656
15083,7/31/2018,5.5,5.458918,0.041081905
15083,8/31/2018,5.4,5.450745,0.050745106
15083,9/30/2018,5.2,5.298669,0.098668861
15083,10/31/2018,5,5.035546,0.035545826
15083,11/30/2018,5,4.9743276,0.025672436
15083,12/31/2018,5.3,5.250493,0.04950695
15083,1/31/2019,5.9,5.53162,0.368379974
15083,2/28/2019,5.8,5.6068015,0.19319849
15083,3/31/2019,5.4,5.483651,0.083651161
15083,4/30/2019,5.2,5.2833014,0.083301353
15083,5/31/2019,5.1,5.1908817,0.090881729
15083,6/30/2019,4.9,5.2636003,0.363600349
15083,7/31/2019,5,5.162804,0.162804127
15083,8/31/2019,5.1,5.117037,0.017036819
15083,9/30/2019,4.7,5.0276647,0.327664661
15083,10/31/2019,4.6,4.694214,0.094213867
15083,11/30/2019,4.5,4.731131,0.231131077
15083,12/31/2019,4.8,5.0123014,0.212301445
15084,1/31/2018,8.1,8.388684,0.288684273
15084,2/28/2018,8,8.514066,0.514065742
15084,3/31/2018,7.7,8.393012,0.693012047
15084,4/30/2018,7.4,7.694591,0.294591045
15084,5/31/2018,7.1,7.4977508,0.397750759
15084,6/30/2018,7.1,7.557379,0.457378769
15084,7/31/2018,7.1,7.311353,0.211353207
15084,8/31/2018,6.9,7.3478928,0.447892761
15084,9/30/2018,6.7,7.277733,0.577732849
15084,10/31/2018,6.7,6.8471575,0.147157478
15084,11/30/2018,6.8,6.9267497,0.126749706
15084,12/31/2018,6.7,7.1395507,0.439550686
15084,1/31/2019,7.3,7.19492,0.105079937
15084,2/28/2019,7.3,7.2664013,0.033598709
15084,3/31/2019,7,7.199644,0.199644089
15084,4/30/2019,6.4,6.9896555,0.589655495
15084,5/31/2019,6.5,6.872863,0.372862816
15084,6/30/2019,6.4,6.941373,0.541372871
15084,7/31/2019,6.4,6.6142464,0.214246368
15084,8/31/2019,6.5,6.5555096,0.055509567
15084,9/30/2019,6.2,6.523,0.322999763
15084,10/31/2019,6.1,6.2765083,0.176508331
15084,11/30/2019,5.9,6.269496,0.369495964
15084,12/31/2019,6.1,6.4115553,0.31155529
15085,1/31/2018,6.9,6.64722,0.252779865
15085,2/28/2018,6.9,6.7295523,0.170447731
15085,3/31/2018,6.5,6.5988975,0.098897457
15085,4/30/2018,6,6.2889194,0.288919449
15085,5/31/2018,5.8,6.054062,0.25406189
15085,6/30/2018,5.5,6.087164,0.587163925
15085,7/31/2018,5.5,5.8122373,0.312237263
15085,8/31/2018,5.3,5.7754955,0.475495529
15085,9/30/2018,5.2,5.6803904,0.480390358
15085,10/31/2018,5.1,5.2397285,0.139728451
15085,11/30/2018,5.1,5.3238463,0.22384634
15085,12/31/2018,5.5,5.6488853,0.14888525
15085,1/31/2019,6.5,5.9390945,0.560905457
15085,2/28/2019,6.3,6.0477366,0.252263355
15085,3/31/2019,5.9,5.9822946,0.082294559
15085,4/30/2019,5.2,5.778935,0.578934956
15085,5/31/2019,5.1,5.627097,0.52709713
15085,6/30/2019,4.8,5.5895557,0.78955574
15085,7/31/2019,4.9,5.117592,0.217591858
15085,8/31/2019,4.9,5.1238427,0.223842716
15085,9/30/2019,4.7,5.0301056,0.330105591
15085,10/31/2019,4.6,4.6395354,0.039535427
15085,11/30/2019,4.9,4.7191553,0.180844688
15085,12/31/2019,5.2,5.0800877,0.119912338
15086,1/31/2018,8.5,8.132843,0.367156982
15086,2/28/2018,8.3,8.144134,0.155866432
15086,3/31/2018,8,7.953077,0.046923161
15086,4/30/2018,7.4,7.696553,0.29655323
15086,5/31/2018,7.1,7.3821135,0.282113457
15086,6/30/2018,6.7,7.393514,0.693514156
15086,7/31/2018,6.8,7.03378,0.233780098
15086,8/31/2018,6.7,7.1127095,0.412709522
15086,9/30/2018,6.4,7.0551634,0.655163383
15086,10/31/2018,6.4,6.5246572,0.124657249
15086,11/30/2018,6.6,6.6388144,0.038814449
15086,12/31/2018,7,6.971608,0.028391838
15086,1/31/2019,7.9,7.412195,0.487804794
15086,2/28/2019,7.7,7.4667983,0.233201694
15086,3/31/2019,7.3,7.4353642,0.135364246
15086,4/30/2019,6.8,7.131408,0.331408215
15086,5/31/2019,6.7,6.906463,0.206463146
15086,6/30/2019,6.6,6.88602,0.286020184
15086,7/31/2019,6.7,6.6342025,0.06579752
15086,8/31/2019,6.8,6.536831,0.263169098
15086,9/30/2019,6.5,6.3779364,0.122063637
15086,10/31/2019,6.6,6.2328625,0.367137527
15086,11/30/2019,6.7,6.318552,0.381447983
15086,12/31/2019,7.2,6.6344714,0.565528584
15087,1/31/2018,11.7,11.315889,0.384110641
15087,2/28/2018,11.7,11.43688,0.263119888
15087,3/31/2018,11,11.267572,0.267572403
15087,4/30/2018,10.2,10.850295,0.650295067
15087,5/31/2018,10.2,10.617158,0.417157936
15087,6/30/2018,10,10.638692,0.638691902
15087,7/31/2018,10,10.361589,0.361589432
15087,8/31/2018,9.7,10.369291,0.669291306
15087,9/30/2018,9,10.142824,1.142824173
15087,10/31/2018,8.9,9.3176,0.41760025
15087,11/30/2018,9.2,9.503479,0.303479004
15087,12/31/2018,10,9.964587,0.035412788
15087,1/31/2019,10.7,10.491322,0.208678436
15087,2/28/2019,10.6,10.478707,0.121292686
15087,3/31/2019,10,10.257416,0.257415771
15087,4/30/2019,9.4,9.843446,0.443445778
15087,5/31/2019,9.5,9.805089,0.305088997
15087,6/30/2019,9.2,9.880509,0.680509377
15087,7/31/2019,8.9,9.512515,0.612515068
15087,8/31/2019,9.2,9.292353,0.092352676
15087,9/30/2019,8.8,8.937928,0.1379282
15087,10/31/2019,8.7,8.664532,0.035468292
15087,11/30/2019,8.7,8.784567,0.084566879
15087,12/31/2019,9.2,9.24375,0.043749619
15088,1/31/2018,7.9,7.7558994,0.144100571
15088,2/28/2018,7.9,7.7772646,0.122735405
15088,3/31/2018,7.6,7.706671,0.106671238
